event_type,timestamp,user_id,post_id,story_id,reel_id,ad_id,content_type,category,sub_category,author_id,engagement_time,session_duration,like_duration,view_duration,view_percentage,source,placement,destination,campaign_id,impression_id,creative_type,reason_category,share_type,platform,recipient_count,collection_id,sound_on,position,completion_type,comment_id,comment_type,reply_to_comment_id,text_length,mentioned_users
unlike_post,2025-02-08T18:25:00Z,550e8400-e29b-41d4-a716-446655440000,post_217,,,,photo,Outdoor,Swimming,creator_80,6,,1833,,,feed,,,,,,,,,,,,,,,,,,
like_post,2025-02-08T18:26:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_516,,,,carousel,Food,Desserts,creator_9,2,,,,,feed,,,,,,,,,,,,,,,,,,
ad_click,2025-02-08T18:26:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,,ad_804,photo,Adventure,Surfing,creator_8,10,,,,,search,story,external_link,camp_5,imp_804,brand_story,,,,,,,,,,,,,
story_view,2025-02-08T18:28:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,story_11,,,video,Food,Restaurant,creator_34,2,,,11,61,search,,,,,,,,,,,false,,,,,,,
ad_click,2025-02-08T18:28:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,,ad_398,carousel,Adventure,Surfing,creator_43,8,,,,,profile,feed,profile,camp_8,imp_398,limited_time_offer,,,,,,,,,,,,,
reel_view,2025-02-08T18:28:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,reel_678,,video,Outdoor,Swimming,creator_87,6,,,17,35,explore,,,,,,,,,,,false,,watched_full,,,,,
bookmark_post,2025-02-08T18:30:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,post_379,,,,photo,Outdoor,Swimming,creator_98,6,,,,,explore,,,,,,,,,,collection_outdoor,,,,,,,,
profile_view,2025-02-08T18:30:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,,,carousel,Movie,Drama,creator_93,6,92,,,,search,,,,,,,,,,,,,,,,,,
ad_click,2025-02-08T18:32:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,,ad_33,photo,Beauty,Fragrance,creator_53,8,,,,,search,explore,shop,camp_2,imp_33,product_showcase,,,,,,,,,,,,,
unlike_post,2025-02-08T18:33:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,post_60,,,,carousel,Food,Desserts,creator_92,9,,4376,,,feed,,,,,,,,,,,,,,,,,,
story_view,2025-02-08T18:33:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,story_669,,,carousel,Food,Restaurant,creator_36,4,,,5,94,profile,,,,,,,,,,,false,,,,,,,
profile_view,2025-02-08T18:35:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,,,carousel,Movie,Drama,creator_96,2,202,,,,explore,,,,,,,,,,,,,,,,,,
story_view,2025-02-08T18:38:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,story_319,,,carousel,Adventure,Surfing,creator_18,9,,,9,85,profile,,,,,,,,,,,true,,,,,,,
unlike_post,2025-02-08T18:38:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,post_676,,,,video,Food,Healthy,creator_47,4,,871,,,explore,,,,,,,,,,,,,,,,,,
reel_view,2025-02-08T18:39:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,reel_9,,video,Lifestyle,Fashion,creator_24,9,,,7,81,search,,,,,,,,,,,false,,scrolled_away,,,,,
profile_view,2025-02-08T18:39:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,,,video,Food,Desserts,creator_35,3,228,,,,search,,,,,,,,,,,,,,,,,,
bookmark_post,2025-02-08T18:39:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,post_624,,,,photo,Beauty,Makeup,creator_27,4,,,,,explore,,,,,,,,,,collection_beauty,,,,,,,,
bookmark_post,2025-02-08T18:41:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_911,,,,photo,Lifestyle,Home,creator_12,2,,,,,search,,,,,,,,,,collection_lifestyle,,,,,,,,
ad_click,2025-02-08T18:43:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,,ad_159,video,Sports,Tennis,creator_98,5,,,,,explore,explore,shop,camp_7,imp_159,product_demo,,,,,,,,,,,,,
ad_click,2025-02-08T18:48:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,,ad_172,video,Sports,Tennis,creator_6,6,,,,,explore,explore,shop,camp_8,imp_172,influencer_collab,,,,,,,,,,,,,
like_post,2025-02-08T18:48:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,post_451,,,,photo,Sports,Tennis,creator_50,3,,,,,profile,,,,,,,,,,,,,,,,,,
profile_view,2025-02-08T18:51:00Z,550e8400-e29b-41d4-a716-446655440000,,,,,video,Lifestyle,Wellness,creator_84,4,31,,,,profile,,,,,,,,,,,,,,,,,,
ad_click,2025-02-08T18:51:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,,ad_611,carousel,Lifestyle,Travel,creator_68,4,,,,,explore,feed,external_link,camp_4,imp_611,product_demo,,,,,,,,,,,,,
profile_view,2025-02-08T18:55:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,,,video,Lifestyle,Travel,creator_17,3,203,,,,feed,,,,,,,,,,,,,,,,,,
bookmark_post,2025-02-08T18:58:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_475,,,,carousel,Movie,Action,creator_19,10,,,,,explore,,,,,,,,,,collection_movie,,,,,,,,
reel_view,2025-02-08T18:58:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,reel_868,,photo,Lifestyle,Wellness,creator_52,9,,,8,59,feed,,,,,,,,,,,true,,watched_full,,,,,
like_post,2025-02-08T19:00:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_773,,,,carousel,Food,Healthy,creator_1,8,,,,,explore,,,,,,,,,,,,,,,,,,
reel_view,2025-02-08T19:01:00Z,550e8400-e29b-41d4-a716-446655440000,,,reel_174,,photo,Lifestyle,Home,creator_29,8,,,22,76,feed,,,,,,,,,,,true,,skipped,,,,,
story_view,2025-02-08T19:01:00Z,550e8400-e29b-41d4-a716-446655440000,,story_234,,,video,Beauty,Skincare,creator_33,6,,,8,61,profile,,,,,,,,,,,true,,,,,,,
reel_view,2025-02-08T19:03:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,reel_617,,video,Sports,Tennis,creator_77,10,,,27,67,feed,,,,,,,,,,,false,,watched_full,,,,,
reel_view,2025-02-08T19:04:00Z,550e8400-e29b-41d4-a716-446655440000,,,reel_229,,carousel,Food,Desserts,creator_2,3,,,15,93,explore,,,,,,,,,,,false,,skipped,,,,,
unlike_post,2025-02-08T19:04:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,post_287,,,,video,Lifestyle,Travel,creator_9,2,,1609,,,profile,,,,,,,,,,,,,,,,,,
reel_view,2025-02-08T19:04:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,reel_307,,photo,Adventure,Surfing,creator_2,9,,,7,57,feed,,,,,,,,,,,false,,watched_full,,,,,
like_post,2025-02-08T19:04:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_760,,,,carousel,Food,Restaurant,creator_38,6,,,,,profile,,,,,,,,,,,,,,,,,,
reel_view,2025-02-08T19:05:00Z,550e8400-e29b-41d4-a716-446655440000,,,reel_527,,carousel,Food,Restaurant,creator_30,7,,,9,30,search,,,,,,,,,,,false,,watched_full,,,,,
unlike_post,2025-02-08T19:06:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,post_74,,,,photo,Sports,Tennis,creator_69,6,,4769,,,search,,,,,,,,,,,,,,,,,,
like_post,2025-02-08T19:06:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,post_279,,,,photo,Food,Cooking,creator_60,6,,,,,explore,,,,,,,,,,,,,,,,,,
ad_click,2025-02-08T19:06:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,,ad_418,video,Beauty,Skincare,creator_64,10,,,,,profile,explore,shop,camp_5,imp_418,influencer_collab,,,,,,,,,,,,,
like_post,2025-02-08T19:06:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,post_749,,,,carousel,Outdoor,Cycling,creator_35,8,,,,,explore,,,,,,,,,,,,,,,,,,
ad_click,2025-02-08T19:07:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,,ad_984,carousel,Food,Healthy,creator_89,5,,,,,profile,explore,shop,camp_3,imp_984,limited_time_offer,,,,,,,,,,,,,
bookmark_post,2025-02-08T19:10:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,post_54,,,,photo,Beauty,Makeup,creator_9,10,,,,,feed,,,,,,,,,,collection_beauty,,,,,,,,
story_view,2025-02-08T19:10:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,story_434,,,video,Sports,Tennis,creator_55,2,,,6,97,feed,,,,,,,,,,,true,,,,,,,
bookmark_post,2025-02-08T19:12:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,post_697,,,,video,Beauty,Makeup,creator_67,10,,,,,feed,,,,,,,,,,collection_beauty,,,,,,,,
unlike_post,2025-02-08T19:12:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,post_730,,,,photo,Movie,Horror,creator_56,2,,3118,,,search,,,,,,,,,,,,,,,,,,
ad_click,2025-02-08T19:13:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,,ad_707,photo,Food,Desserts,creator_27,9,,,,,explore,story,shop,camp_7,imp_707,limited_time_offer,,,,,,,,,,,,,
ad_click,2025-02-08T19:13:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,,ad_884,carousel,Lifestyle,Home,creator_26,4,,,,,explore,story,external_link,camp_6,imp_884,influencer_collab,,,,,,,,,,,,,
like_post,2025-02-08T19:14:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,post_98,,,,video,Outdoor,Camping,creator_5,9,,,,,profile,,,,,,,,,,,,,,,,,,
like_post,2025-02-08T19:14:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_330,,,,carousel,Movie,Drama,creator_65,8,,,,,explore,,,,,,,,,,,,,,,,,,
ad_click,2025-02-08T19:16:00Z,550e8400-e29b-41d4-a716-446655440000,,,,ad_29,video,Lifestyle,Home,creator_28,10,,,,,explore,explore,external_link,camp_3,imp_29,product_showcase,,,,,,,,,,,,,
bookmark_post,2025-02-08T19:16:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,post_329,,,,photo,Adventure,Climbing,creator_45,2,,,,,feed,,,,,,,,,,collection_adventure,,,,,,,,
unlike_post,2025-02-08T19:17:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,post_582,,,,video,Lifestyle,Home,creator_49,4,,3922,,,profile,,,,,,,,,,,,,,,,,,
bookmark_post,2025-02-08T19:18:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,post_630,,,,video,Outdoor,Cycling,creator_48,8,,,,,profile,,,,,,,,,,collection_outdoor,,,,,,,,
bookmark_post,2025-02-08T19:18:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,post_817,,,,carousel,Sports,Tennis,creator_7,9,,,,,search,,,,,,,,,,collection_sports,,,,,,,,
unlike_post,2025-02-08T19:19:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_602,,,,video,Sports,Cricket,creator_98,6,,5984,,,profile,,,,,,,,,,,,,,,,,,
bookmark_post,2025-02-08T19:19:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,post_628,,,,carousel,Sports,Basketball,creator_88,3,,,,,search,,,,,,,,,,collection_sports,,,,,,,,
like_post,2025-02-08T19:19:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,post_674,,,,photo,Sports,Basketball,creator_11,3,,,,,feed,,,,,,,,,,,,,,,,,,
bookmark_post,2025-02-08T19:21:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,post_289,,,,video,Food,Healthy,creator_3,4,,,,,explore,,,,,,,,,,collection_food,,,,,,,,
ad_click,2025-02-08T19:22:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,,ad_564,video,Sports,Football,creator_47,10,,,,,profile,story,shop,camp_3,imp_564,influencer_collab,,,,,,,,,,,,,
like_post,2025-02-08T19:22:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,post_739,,,,carousel,Beauty,Fragrance,creator_18,9,,,,,profile,,,,,,,,,,,,,,,,,,
unlike_post,2025-02-08T19:24:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,post_858,,,,video,Sports,Cricket,creator_22,6,,1001,,,profile,,,,,,,,,,,,,,,,,,
unlike_post,2025-02-08T19:25:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,post_718,,,,carousel,Food,Desserts,creator_60,5,,2553,,,explore,,,,,,,,,,,,,,,,,,
ad_click,2025-02-08T19:26:00Z,550e8400-e29b-41d4-a716-446655440000,,,,ad_40,photo,Beauty,Haircare,creator_55,6,,,,,feed,feed,profile,camp_10,imp_40,product_demo,,,,,,,,,,,,,
unlike_post,2025-02-08T19:27:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,post_390,,,,carousel,Sports,Basketball,creator_25,3,,5031,,,explore,,,,,,,,,,,,,,,,,,
story_view,2025-02-08T19:28:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,story_107,,,photo,Adventure,Trekking,creator_23,5,,,15,87,search,,,,,,,,,,,true,,,,,,,
ad_click,2025-02-08T19:29:00Z,550e8400-e29b-41d4-a716-446655440000,,,,ad_584,photo,Lifestyle,Home,creator_18,7,,,,,profile,feed,profile,camp_10,imp_584,limited_time_offer,,,,,,,,,,,,,
unlike_post,2025-02-08T19:30:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,post_26,,,,carousel,Movie,Comedy,creator_77,9,,1871,,,profile,,,,,,,,,,,,,,,,,,
bookmark_post,2025-02-08T19:30:00Z,550e8400-e29b-41d4-a716-446655440000,post_535,,,,photo,Lifestyle,Fashion,creator_96,3,,,,,search,,,,,,,,,,collection_lifestyle,,,,,,,,
story_view,2025-02-08T19:32:00Z,550e8400-e29b-41d4-a716-446655440000,,story_623,,,carousel,Lifestyle,Travel,creator_28,4,,,4,66,feed,,,,,,,,,,,false,,,,,,,
reel_view,2025-02-08T19:34:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,reel_263,,photo,Sports,Cricket,creator_46,8,,,30,53,feed,,,,,,,,,,,true,,scrolled_away,,,,,
bookmark_post,2025-02-08T19:36:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_585,,,,carousel,Beauty,Makeup,creator_17,7,,,,,feed,,,,,,,,,,collection_beauty,,,,,,,,
reel_view,2025-02-08T19:36:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,reel_932,,video,Food,Healthy,creator_79,3,,,10,40,profile,,,,,,,,,,,true,,skipped,,,,,
like_post,2025-02-08T19:39:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_899,,,,photo,Food,Desserts,creator_25,3,,,,,feed,,,,,,,,,,,,,,,,,,
ad_click,2025-02-08T19:40:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,,ad_133,video,Adventure,Skydiving,creator_52,8,,,,,explore,feed,external_link,camp_7,imp_133,limited_time_offer,,,,,,,,,,,,,
ad_click,2025-02-08T19:40:00Z,550e8400-e29b-41d4-a716-446655440000,,,,ad_728,photo,Lifestyle,Fashion,creator_90,9,,,,,explore,feed,profile,camp_7,imp_728,product_showcase,,,,,,,,,,,,,
story_view,2025-02-08T19:41:00Z,550e8400-e29b-41d4-a716-446655440000,,story_166,,,video,Food,Restaurant,creator_60,9,,,15,66,explore,,,,,,,,,,,true,,,,,,,
bookmark_post,2025-02-08T19:41:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_642,,,,photo,Food,Desserts,creator_60,3,,,,,explore,,,,,,,,,,collection_food,,,,,,,,
like_post,2025-02-08T19:41:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,post_713,,,,video,Outdoor,Hiking,creator_21,10,,,,,explore,,,,,,,,,,,,,,,,,,
like_post,2025-02-08T19:44:00Z,550e8400-e29b-41d4-a716-446655440000,post_336,,,,carousel,Lifestyle,Fashion,creator_53,7,,,,,explore,,,,,,,,,,,,,,,,,,
profile_view,2025-02-08T19:45:00Z,550e8400-e29b-41d4-a716-446655440000,,,,,carousel,Beauty,Makeup,creator_75,4,149,,,,search,,,,,,,,,,,,,,,,,,
profile_view,2025-02-08T19:45:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,,,video,Lifestyle,Home,creator_46,7,164,,,,profile,,,,,,,,,,,,,,,,,,
ad_click,2025-02-08T19:46:00Z,550e8400-e29b-41d4-a716-446655440000,,,,ad_816,photo,Beauty,Haircare,creator_30,9,,,,,search,explore,external_link,camp_9,imp_816,product_demo,,,,,,,,,,,,,
story_view,2025-02-08T19:47:00Z,550e8400-e29b-41d4-a716-446655440000,,story_322,,,video,Beauty,Haircare,creator_57,6,,,4,61,explore,,,,,,,,,,,false,,,,,,,
ad_click,2025-02-08T19:47:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,,ad_537,photo,Food,Desserts,creator_36,9,,,,,explore,story,shop,camp_9,imp_537,product_demo,,,,,,,,,,,,,
reel_view,2025-02-08T19:48:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,reel_949,,carousel,Adventure,Skydiving,creator_82,4,,,10,76,feed,,,,,,,,,,,false,,watched_full,,,,,
profile_view,2025-02-08T19:48:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,,,video,Adventure,Climbing,creator_2,10,181,,,,search,,,,,,,,,,,,,,,,,,
reel_view,2025-02-08T19:51:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,reel_70,,carousel,Lifestyle,Home,creator_51,2,,,30,34,explore,,,,,,,,,,,true,,scrolled_away,,,,,
story_view,2025-02-08T19:51:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,story_435,,,photo,Outdoor,Camping,creator_9,6,,,2,56,explore,,,,,,,,,,,false,,,,,,,
unlike_post,2025-02-08T19:52:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,post_267,,,,video,Beauty,Makeup,creator_91,5,,5719,,,feed,,,,,,,,,,,,,,,,,,
unlike_post,2025-02-08T19:52:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,post_755,,,,video,Beauty,Skincare,creator_13,10,,4390,,,search,,,,,,,,,,,,,,,,,,
story_view,2025-02-08T19:52:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,story_783,,,carousel,Beauty,Skincare,creator_81,6,,,8,75,search,,,,,,,,,,,false,,,,,,,
bookmark_post,2025-02-08T19:52:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,post_876,,,,video,Adventure,Trekking,creator_93,2,,,,,explore,,,,,,,,,,collection_adventure,,,,,,,,
unlike_post,2025-02-08T19:55:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,post_262,,,,carousel,Sports,Cricket,creator_29,4,,3014,,,feed,,,,,,,,,,,,,,,,,,
reel_view,2025-02-08T19:57:00Z,550e8400-e29b-41d4-a716-446655440000,,,reel_423,,carousel,Movie,Horror,creator_19,3,,,22,32,search,,,,,,,,,,,true,,scrolled_away,,,,,
unlike_post,2025-02-08T19:57:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,post_476,,,,video,Beauty,Makeup,creator_35,5,,3486,,,feed,,,,,,,,,,,,,,,,,,
profile_view,2025-02-08T19:59:00Z,550e8400-e29b-41d4-a716-446655440000,,,,,carousel,Beauty,Fragrance,creator_40,7,165,,,,feed,,,,,,,,,,,,,,,,,,
unlike_post,2025-02-08T20:02:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,post_593,,,,video,Movie,Comedy,creator_34,6,,6602,,,explore,,,,,,,,,,,,,,,,,,
story_view,2025-02-08T20:03:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,story_114,,,video,Food,Restaurant,creator_56,10,,,8,72,profile,,,,,,,,,,,true,,,,,,,
ad_click,2025-02-08T20:04:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,,ad_723,photo,Beauty,Makeup,creator_3,4,,,,,search,story,profile,camp_4,imp_723,limited_time_offer,,,,,,,,,,,,,
bookmark_post,2025-02-08T20:05:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_392,,,,photo,Food,Cooking,creator_13,7,,,,,search,,,,,,,,,,collection_food,,,,,,,,
reel_view,2025-02-08T20:05:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,reel_653,,photo,Movie,Action,creator_56,7,,,17,33,explore,,,,,,,,,,,false,,skipped,,,,,
story_view,2025-02-08T20:07:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,story_556,,,photo,Food,Desserts,creator_19,8,,,2,68,explore,,,,,,,,,,,true,,,,,,,
profile_view,2025-02-08T20:07:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,,,photo,Food,Healthy,creator_6,8,200,,,,feed,,,,,,,,,,,,,,,,,,
ad_click,2025-02-08T20:07:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,,ad_716,carousel,Lifestyle,Home,creator_97,10,,,,,search,explore,profile,camp_6,imp_716,limited_time_offer,,,,,,,,,,,,,
bookmark_post,2025-02-08T20:09:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,post_378,,,,carousel,Adventure,Surfing,creator_58,9,,,,,profile,,,,,,,,,,collection_adventure,,,,,,,,
reel_view,2025-02-08T20:10:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,reel_573,,carousel,Outdoor,Camping,creator_54,10,,,6,61,feed,,,,,,,,,,,false,,scrolled_away,,,,,
bookmark_post,2025-02-08T20:13:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_210,,,,video,Lifestyle,Travel,creator_41,2,,,,,profile,,,,,,,,,,collection_lifestyle,,,,,,,,
unlike_post,2025-02-08T20:13:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,post_302,,,,photo,Adventure,Surfing,creator_36,3,,4748,,,search,,,,,,,,,,,,,,,,,,
unlike_post,2025-02-08T20:14:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,post_685,,,,video,Beauty,Fragrance,creator_82,10,,2549,,,search,,,,,,,,,,,,,,,,,,
unlike_post,2025-02-08T20:14:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,post_853,,,,carousel,Outdoor,Hiking,creator_56,8,,6022,,,profile,,,,,,,,,,,,,,,,,,
like_post,2025-02-08T20:14:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_912,,,,carousel,Lifestyle,Travel,creator_79,4,,,,,search,,,,,,,,,,,,,,,,,,
story_view,2025-02-08T20:17:00Z,550e8400-e29b-41d4-a716-446655440000,,story_907,,,video,Food,Healthy,creator_93,10,,,7,68,explore,,,,,,,,,,,false,,,,,,,
reel_view,2025-02-08T20:20:00Z,550e8400-e29b-41d4-a716-446655440000,,,reel_684,,video,Lifestyle,Home,creator_82,9,,,15,47,explore,,,,,,,,,,,true,,scrolled_away,,,,,
ad_click,2025-02-08T20:20:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,,ad_992,video,Lifestyle,Travel,creator_48,7,,,,,profile,story,external_link,camp_3,imp_992,brand_story,,,,,,,,,,,,,
ad_click,2025-02-08T20:21:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,,ad_45,photo,Food,Cooking,creator_40,3,,,,,profile,feed,external_link,camp_5,imp_45,brand_story,,,,,,,,,,,,,
unlike_post,2025-02-08T20:21:00Z,550e8400-e29b-41d4-a716-446655440000,post_838,,,,photo,Movie,Action,creator_3,4,,2471,,,profile,,,,,,,,,,,,,,,,,,
bookmark_post,2025-02-08T20:22:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,post_65,,,,carousel,Adventure,Climbing,creator_95,2,,,,,feed,,,,,,,,,,collection_adventure,,,,,,,,
like_post,2025-02-08T20:22:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,post_578,,,,carousel,Movie,Comedy,creator_36,3,,,,,profile,,,,,,,,,,,,,,,,,,
reel_view,2025-02-08T20:23:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,reel_331,,video,Food,Cooking,creator_8,2,,,18,50,explore,,,,,,,,,,,false,,skipped,,,,,
reel_view,2025-02-08T20:23:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,reel_814,,photo,Sports,Cricket,creator_55,3,,,30,37,explore,,,,,,,,,,,true,,scrolled_away,,,,,
unlike_post,2025-02-08T20:24:00Z,550e8400-e29b-41d4-a716-446655440000,post_128,,,,photo,Outdoor,Swimming,creator_17,10,,5757,,,profile,,,,,,,,,,,,,,,,,,
ad_click,2025-02-08T20:24:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,,ad_919,video,Lifestyle,Home,creator_25,10,,,,,profile,story,shop,camp_9,imp_919,product_demo,,,,,,,,,,,,,
unlike_post,2025-02-08T20:25:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,post_270,,,,photo,Food,Cooking,creator_88,3,,1528,,,feed,,,,,,,,,,,,,,,,,,
bookmark_post,2025-02-08T20:26:00Z,550e8400-e29b-41d4-a716-446655440000,post_130,,,,photo,Beauty,Makeup,creator_76,2,,,,,profile,,,,,,,,,,collection_beauty,,,,,,,,
unlike_post,2025-02-08T20:26:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,post_181,,,,photo,Outdoor,Cycling,creator_11,10,,4488,,,profile,,,,,,,,,,,,,,,,,,
like_post,2025-02-08T20:27:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,post_469,,,,carousel,Sports,Cricket,creator_49,10,,,,,search,,,,,,,,,,,,,,,,,,
like_post,2025-02-08T20:28:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,post_179,,,,video,Beauty,Haircare,creator_78,6,,,,,explore,,,,,,,,,,,,,,,,,,
profile_view,2025-02-08T20:28:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,,,video,Sports,Basketball,creator_10,6,154,,,,feed,,,,,,,,,,,,,,,,,,
bookmark_post,2025-02-08T20:28:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,post_985,,,,carousel,Food,Restaurant,creator_14,7,,,,,explore,,,,,,,,,,collection_food,,,,,,,,
bookmark_post,2025-02-08T20:30:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,post_780,,,,carousel,Sports,Tennis,creator_70,8,,,,,feed,,,,,,,,,,collection_sports,,,,,,,,
reel_view,2025-02-08T20:31:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,reel_49,,carousel,Adventure,Trekking,creator_98,3,,,5,80,search,,,,,,,,,,,false,,scrolled_away,,,,,
