event_type,timestamp,userId,pageType,slug,productId,skuId,quantity,source,category,subcategory,search_term,results_count
plp_page_view,2025-02-08T22:04:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,plp,kurtas,,,,,Fashion,Ethnic,,
add_to_cart,2025-02-08T22:06:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,prod_1622,prod_1622_sku_470,3,facebook_ad,Fashion,Ethnic,,
checkout_initiated_item_level,2025-02-08T22:06:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,prod_6609,prod_6609_sku_161,2,facebook_ad,Fitness,Wearables,,
plp_page_view,2025-02-08T22:08:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,plp,rope,,,,,Adventure,Adventure_Equipment,,
pdp_page_view,2025-02-08T22:09:00Z,550e8400-e29b-41d4-a716-446655440000,pdp,shorts,prod_7332,,,direct,Fashion,Casual,,
checkout_complete_item_level,2025-02-08T22:10:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,prod_8721,prod_8721_sku_398,2,direct,Sports,Equipment,,
pdp_page_view,2025-02-08T22:10:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,pdp,running-shoes,prod_6889,,,instagram_ad,Sports,Footwear,,
plp_page_view,2025-02-08T22:10:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,plp,lipstick,,,,,Beauty,Makeup,,
home_page_view,2025-02-08T22:12:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,home_page,,,,,,,,,
plp_page_view,2025-02-08T22:12:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,plp,hair-mask,,,,,Beauty,Haircare,,
add_to_cart,2025-02-08T22:13:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,prod_6408,prod_6408_sku_898,3,social_media,Fashion,Ethnic,,
search_page_view,2025-02-08T22:13:00Z,550e8400-e29b-41d4-a716-446655440000,search,,,,,,,,eyeliner,39
plp_page_view,2025-02-08T22:14:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,plp,parachute,,,,,Adventure,Adventure_sports,,
add_to_cart,2025-02-08T22:14:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,prod_3487,prod_3487_sku_152,2,direct,Fitness,Supplements,,
pdp_page_view,2025-02-08T22:15:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,pdp,fitness-tracker,prod_9596,,,instagram_ad,Fitness,Wearables,,
plp_page_view,2025-02-08T22:17:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,plp,heart-rate-monitor,,,,,Fitness,Wearables,,
pdp_page_view,2025-02-08T22:18:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,pdp,sports-sandals,prod_9953,,,website_nav,Sports,Footwear,,
remove_from_wishlist,2025-02-08T22:18:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,prod_8953,prod_8953_sku_954,3,google_ad,Fashion,Formal,,
add_to_cart,2025-02-08T22:18:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,prod_1602,prod_1602_sku_774,2,direct,Fashion,Casual,,
checkout_complete_item_level,2025-02-08T22:19:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,prod_7157,prod_7157_sku_660,1,direct,Fashion,Accessories,,
plp_page_view,2025-02-08T22:19:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,plp,yoga-pants,,,,,Wellness,Wellness_Wearables,,
pdp_page_view,2025-02-08T22:19:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,pdp,stretch-bands,prod_9449,,,direct,Wellness,Wellness_Equipment,,
plp_page_view,2025-02-08T22:25:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,plp,toner,,,,,Beauty,Skincare,,
add_to_cart,2025-02-08T22:25:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,prod_4187,prod_4187_sku_517,1,email,Fashion,Formal,,
pdp_page_view,2025-02-08T22:26:00Z,550e8400-e29b-41d4-a716-446655440000,pdp,foundation,prod_9522,,,email,Beauty,Makeup,,
add_to_cart,2025-02-08T22:26:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,prod_2579,prod_2579_sku_910,1,google_ad,Sports,Footwear,,
plp_page_view,2025-02-08T22:27:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,plp,body-mist,,,,,Beauty,Fragrance,,
add_to_cart,2025-02-08T22:27:00Z,550e8400-e29b-41d4-a716-446655440000,,,prod_7059,prod_7059_sku_390,2,email,Beauty,Makeup,,
plp_page_view,2025-02-08T22:28:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,plp,hair-mask,,,,,Beauty,Haircare,,
pdp_page_view,2025-02-08T22:29:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,pdp,boots,prod_8381,,,website_nav,Adventure,Adventure_Wearables,,
home_page_view,2025-02-08T22:29:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,home_page,,,,,,,,,
pdp_page_view,2025-02-08T22:33:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,pdp,shorts,prod_7693,,,social_media,Fashion,Casual,,
plp_page_view,2025-02-08T22:34:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,plp,hair-oil,,,,,Beauty,Haircare,,
home_page_view,2025-02-08T22:34:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,home_page,,,,,,,,,
pdp_page_view,2025-02-08T22:37:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,pdp,stretch-bands,prod_3654,,,instagram_ad,Wellness,Wellness_Equipment,,
pdp_page_view,2025-02-08T22:38:00Z,550e8400-e29b-41d4-a716-446655440000,pdp,heart-rate-monitor,prod_4015,,,email,Fitness,Wearables,,
plp_page_view,2025-02-08T22:39:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,plp,eyeliner,,,,,Beauty,Makeup,,
plp_page_view,2025-02-08T22:41:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,plp,trousers,,,,,Fashion,Formal,,
add_to_wishlist,2025-02-08T22:41:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,prod_1728,prod_1728_sku_673,3,direct,Beauty,Fragrance,,
plp_page_view,2025-02-08T22:42:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,plp,formal-shoes,,,,,Fashion,Formal,,
plp_page_view,2025-02-08T22:42:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,plp,toner,,,,,Beauty,Skincare,,
search_page_view,2025-02-08T22:44:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,search,,,,,,,,sports-tshirt,18
home_page_view,2025-02-08T22:45:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,home_page,,,,,,,,,
remove_from_wishlist,2025-02-08T22:45:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,prod_3010,prod_3010_sku_245,3,google_ad,Wellness,Wellness_Wearables,,
search_page_view,2025-02-08T22:47:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,search,,,,,,,,resistance-bands,37
pdp_page_view,2025-02-08T22:47:00Z,550e8400-e29b-41d4-a716-446655440000,pdp,face-wash,prod_1949,,,google_ad,Beauty,Skincare,,
pdp_page_view,2025-02-08T22:49:00Z,550e8400-e29b-41d4-a716-446655440000,pdp,face-wash,prod_9188,,,social_media,Beauty,Skincare,,
plp_page_view,2025-02-08T22:49:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,plp,resistance-bands,,,,,Sports,Equipment,,
home_page_view,2025-02-08T22:51:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,home_page,,,,,,,,,
pdp_page_view,2025-02-08T22:51:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,pdp,shirts,prod_3944,,,facebook_ad,Fashion,Formal,,
add_to_cart,2025-02-08T22:53:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,prod_1336,prod_1336_sku_675,1,facebook_ad,Beauty,Makeup,,
pdp_page_view,2025-02-08T22:54:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,pdp,lipstick,prod_4055,,,email,Beauty,Makeup,,
pdp_page_view,2025-02-08T22:57:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,pdp,sarees,prod_5768,,,website_nav,Fashion,Ethnic,,
plp_page_view,2025-02-08T22:58:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,plp,face-wash,,,,,Beauty,Skincare,,
search_page_view,2025-02-08T22:59:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,search,,,,,,,,t-shirts,25
home_page_view,2025-02-08T22:59:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,home_page,,,,,,,,,
plp_page_view,2025-02-08T22:59:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,plp,smartwatch,,,,,Fitness,Wearables,,
plp_page_view,2025-02-08T23:01:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,plp,hair-mask,,,,,Beauty,Haircare,,
plp_page_view,2025-02-08T23:01:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,plp,lipstick,,,,,Beauty,Makeup,,
pdp_page_view,2025-02-08T23:03:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,pdp,hair-oil,prod_8942,,,facebook_ad,Beauty,Haircare,,
home_page_view,2025-02-08T23:04:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,home_page,,,,,,,,,
pdp_page_view,2025-02-08T23:05:00Z,550e8400-e29b-41d4-a716-446655440000,pdp,toner,prod_8747,,,website_nav,Beauty,Skincare,,
checkout_initiated_item_level,2025-02-08T23:05:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,prod_8871,prod_8871_sku_382,3,social_media,Sports,Accessories,,
plp_page_view,2025-02-08T23:07:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,plp,lehengas,,,,,Fashion,Ethnic,,
home_page_view,2025-02-08T23:07:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,home_page,,,,,,,,,
checkout_initiated_item_level,2025-02-08T23:08:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,prod_7148,prod_7148_sku_872,1,instagram_ad,Fashion,Ethnic,,
plp_page_view,2025-02-08T23:08:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,plp,trousers,,,,,Fashion,Formal,,
pdp_page_view,2025-02-08T23:11:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,pdp,body-mist,prod_3035,,,instagram_ad,Beauty,Fragrance,,
plp_page_view,2025-02-08T23:12:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,plp,sports-bag,,,,,Sports,Accessories,,
checkout_complete_item_level,2025-02-08T23:13:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,prod_9426,prod_9426_sku_421,2,email,Sports,Apparel,,
pdp_page_view,2025-02-08T23:14:00Z,550e8400-e29b-41d4-a716-446655440000,pdp,hair-oil,prod_6204,,,email,Beauty,Haircare,,
checkout_initiated_item_level,2025-02-08T23:17:00Z,550e8400-e29b-41d4-a716-446655440000,,,prod_8419,prod_8419_sku_509,2,direct,Fashion,Casual,,
pdp_page_view,2025-02-08T23:17:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,pdp,scarves,prod_4877,,,instagram_ad,Fashion,Accessories,,
pdp_page_view,2025-02-08T23:18:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,pdp,sports-bag,prod_5738,,,facebook_ad,Sports,Accessories,,
plp_page_view,2025-02-08T23:19:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,plp,stretch-bands,,,,,Wellness,Wellness_Equipment,,
home_page_view,2025-02-08T23:21:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,home_page,,,,,,,,,
pdp_page_view,2025-02-08T23:21:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,pdp,parachute,prod_7899,,,google_ad,Adventure,Adventure_sports,,
add_to_cart,2025-02-08T23:21:00Z,550e8400-e29b-41d4-a716-446655440000,,,prod_5627,prod_5627_sku_197,1,google_ad,Beauty,Fragrance,,
checkout_initiated_item_level,2025-02-08T23:22:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,prod_3630,prod_3630_sku_516,3,social_media,Sports,Accessories,,
checkout_complete_item_level,2025-02-08T23:23:00Z,550e8400-e29b-41d4-a716-446655440000,,,prod_6516,prod_6516_sku_284,1,email,Beauty,Fragrance,,
home_page_view,2025-02-08T23:24:00Z,550e8400-e29b-41d4-a716-446655440000,home_page,,,,,,,,,
plp_page_view,2025-02-08T23:25:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,plp,helmet,,,,,Adventure,Adventure_Wearables,,
home_page_view,2025-02-08T23:25:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,home_page,,,,,,,,,
add_to_wishlist,2025-02-08T23:25:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,prod_1226,prod_1226_sku_417,2,email,Fashion,Accessories,,
add_to_wishlist,2025-02-08T23:26:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,prod_7234,prod_7234_sku_183,3,google_ad,Fitness,Wearables,,
pdp_page_view,2025-02-08T23:28:00Z,550e8400-e29b-41d4-a716-446655440000,pdp,mascara,prod_4724,,,direct,Beauty,Makeup,,
add_to_cart,2025-02-08T23:29:00Z,550e8400-e29b-41d4-a716-446655440000,,,prod_6507,prod_6507_sku_976,1,instagram_ad,Fitness,Supplements,,
add_to_cart,2025-02-08T23:30:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,prod_2697,prod_2697_sku_468,2,email,Fashion,Ethnic,,
home_page_view,2025-02-08T23:30:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,home_page,,,,,,,,,
share_product_click,2025-02-08T23:31:00Z,550e8400-e29b-41d4-a716-446655440000,,,prod_4688,prod_4688_sku_788,3,direct,Beauty,Skincare,,
plp_page_view,2025-02-08T23:31:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,plp,torch,,,,,Adventure,Adventure_Equipment,,
checkout_complete_item_level,2025-02-08T23:31:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,prod_8176,prod_8176_sku_652,1,facebook_ad,Fitness,Supplements,,
add_to_cart,2025-02-08T23:31:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,prod_5482,prod_5482_sku_583,1,facebook_ad,Fashion,Casual,,
search_page_view,2025-02-08T23:33:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,search,,,,,,,,sports-bottle,43
checkout_complete_item_level,2025-02-08T23:35:00Z,550e8400-e29b-41d4-a716-446655440000,,,prod_1414,prod_1414_sku_745,2,social_media,Beauty,Makeup,,
add_to_cart,2025-02-08T23:36:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,prod_3221,prod_3221_sku_102,1,email,Fashion,Formal,,
plp_page_view,2025-02-08T23:36:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,plp,protection-guard,,,,,Adventure,Adventure_Wearables,,
plp_page_view,2025-02-08T23:39:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,plp,lehengas,,,,,Fashion,Ethnic,,
pdp_page_view,2025-02-08T23:39:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,pdp,sports-bra,prod_9208,,,google_ad,Wellness,Wellness_Wearables,,
checkout_initiated_item_level,2025-02-08T23:40:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,prod_2467,prod_2467_sku_291,2,website_nav,Wellness,Wellness_Wearables,,
checkout_initiated_item_level,2025-02-08T23:40:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,prod_2659,prod_2659_sku_404,2,google_ad,Fashion,Formal,,
add_to_cart,2025-02-08T23:41:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,prod_3161,prod_3161_sku_216,1,instagram_ad,Fashion,Formal,,
pdp_page_view,2025-02-08T23:41:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,pdp,shorts,prod_4240,,,facebook_ad,Sports,Apparel,,
add_to_cart,2025-02-08T23:41:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,prod_8303,prod_8303_sku_456,2,website_nav,Beauty,Fragrance,,
plp_page_view,2025-02-08T23:42:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,plp,treadmill,,,,,Fitness,Equipment,,
pdp_page_view,2025-02-08T23:43:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,pdp,boots,prod_5035,,,website_nav,Adventure,Adventure_Wearables,,
search_page_view,2025-02-08T23:43:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,search,,,,,,,,hair-mask,21
search_page_view,2025-02-08T23:45:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,search,,,,,,,,yoga-pants,43
plp_page_view,2025-02-08T23:46:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,plp,t-shirts,,,,,Fashion,Casual,,
plp_page_view,2025-02-08T23:46:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,plp,foundation,,,,,Beauty,Makeup,,
pdp_page_view,2025-02-08T23:47:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,pdp,rock-climbing-boots,prod_1899,,,facebook_ad,Adventure,Adventure_sports,,
pdp_page_view,2025-02-08T23:48:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,pdp,lehengas,prod_3035,,,website_nav,Fashion,Ethnic,,
search_page_view,2025-02-08T23:48:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,search,,,,,,,,yoga-pants,50
checkout_complete_item_level,2025-02-08T23:48:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,prod_2675,prod_2675_sku_192,3,email,Fashion,Casual,,
pdp_page_view,2025-02-08T23:48:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,pdp,sports-tshirt,prod_7798,,,website_nav,Sports,Apparel,,
plp_page_view,2025-02-08T23:49:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,plp,toner,,,,,Beauty,Skincare,,
search_page_view,2025-02-08T23:49:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,search,,,,,,,,yoga-mat,20
pdp_page_view,2025-02-08T23:49:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,pdp,formal-shoes,prod_2252,,,email,Fashion,Formal,,
add_to_wishlist,2025-02-08T23:49:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,prod_3716,prod_3716_sku_510,1,facebook_ad,Adventure,Adventure_Wearables,,
plp_page_view,2025-02-08T23:50:00Z,550e8400-e29b-41d4-a716-446655440000,plp,lipstick,,,,,Beauty,Makeup,,
plp_page_view,2025-02-08T23:51:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,plp,resistance-bands,,,,,Sports,Equipment,,
share_product_click,2025-02-08T23:52:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,prod_2686,prod_2686_sku_235,2,direct,Fitness,Supplements,,
add_to_cart,2025-02-08T23:52:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,prod_4729,prod_4729_sku_959,1,facebook_ad,Beauty,Makeup,,
pdp_page_view,2025-02-08T23:52:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,pdp,trousers,prod_4005,,,google_ad,Fashion,Formal,,
plp_page_view,2025-02-08T23:53:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,plp,treadmill,,,,,Fitness,Equipment,,
remove_from_cart,2025-02-08T23:53:00Z,550e8400-e29b-41d4-a716-446655440000,,,prod_2054,prod_2054_sku_761,2,social_media,Beauty,Skincare,,
plp_page_view,2025-02-08T23:53:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,plp,lehengas,,,,,Fashion,Ethnic,,
pdp_page_view,2025-02-08T23:55:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,pdp,hair-mask,prod_2944,,,instagram_ad,Beauty,Haircare,,
pdp_page_view,2025-02-08T23:58:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,pdp,sarees,prod_5133,,,social_media,Fashion,Ethnic,,
add_to_cart,2025-02-08T23:58:00Z,550e8400-e29b-41d4-a716-446655440000,,,prod_5738,prod_5738_sku_717,1,google_ad,Beauty,Haircare,,
plp_page_view,2025-02-08T23:58:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,plp,lipstick,,,,,Beauty,Makeup,,
pdp_page_view,2025-02-08T23:59:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,pdp,protein-powder,prod_3352,,,google_ad,Fitness,Supplements,,
home_page_view,2025-02-08T23:59:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,home_page,,,,,,,,,
plp_page_view,2025-02-09T00:00:00Z,550e8400-e29b-41d4-a716-446655440000,plp,lipstick,,,,,Beauty,Makeup,,
home_page_view,2025-02-09T00:00:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,home_page,,,,,,,,,
